Binomial.1.2,Upham_TipLabel,Order.1.2,Family.1.2,Genus.1.2,Species.1.2,Pupil,Pupil Reference ,Diel_Cox,Flexible_Cox,genus_diel,genus_flexible,Excluded,Reason ,Mass.g,Diet.Plant,Diet.Vertebrate,Diet.Invertebrate,Terrestrial,Marine,Freshwater,Aerial,Pupil_constricted,Diet_Category_4,Genus_Diet_4,Diet_Category_3,Genus_Diet_Category_3
Herpestes_ichneumon,Herpestes_ichneumon,Carnivora,Herpestidae,Herpestes,ichneumon,Horizontal,This study,Nocturnal,1,Diurnal,0,0,,5175,10,60,30,1,0,0,0,,Carnivore,Carnivore,Carnivore,Carnivore
Herpestes_javanicus,Herpestes_javanicus,Carnivora,Herpestidae,Herpestes,javanicus,Horizontal,This study,Nocturnal,0,Diurnal,0,0,,750,10,60,30,1,0,0,0,,Carnivore,Carnivore,Carnivore,Carnivore
Mungos_gambianus,Mungos_gambianus,Carnivora,Herpestidae,Mungos,gambianus,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,1500,0,20,80,1,0,0,0,,Insectivore,Insectivore,Carnivore,Carnivore
Mungos_mungo,Mungos_mungo,Carnivora,Herpestidae,Mungos,mungo,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,1925,0,20,80,1,0,0,0,,Insectivore,Insectivore,Carnivore,Carnivore
Suricata_suricatta,Suricata_suricatta,Carnivora,Herpestidae,Suricata,suricatta,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,725.5,10,20,70,1,0,0,0,,Insectivore,Insectivore,Carnivore,Carnivore
Eira_barbara,Eira_barbara,Carnivora,Mustelidae,Eira,barbara,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,3910,21,69,10,1,0,0,0,,Carnivore,Carnivore,Carnivore,Carnivore
Mazama_americana,Mazama_americana,Cetartiodactyla,Cervidae,Mazama,americana,Horizontal,This study,Nocturnal,1,Mixed,1,0,,22799.7,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Muntiacus_reevesi,Muntiacus_reevesi,Cetartiodactyla,Cervidae,Muntiacus,reevesi,Horizontal,This study,Cathemeral,NA,Cathemeral,NA,0,,13500,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Odocoileus_virginianus,Odocoileus_virginianus,Cetartiodactyla,Cervidae,Odocoileus,virginianus,Horizontal,This study,Crepuscular,NA,Crepuscular,NA,0,,55508.6,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Equus_grevyi,Equus_grevyi,Perissodactyla,Equidae,Equus,grevyi,Horizontal,This study,Cathemeral,NA,Cathemeral,NA,0,,407999.8,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Ammospermophilus_leucurus,Ammospermophilus_leucurus,Rodentia,Sciuridae,Ammospermophilus,leucurus,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,120.5,70,10,20,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Marmota_caligata,Marmota_caligata,Rodentia,Sciuridae,Marmota,caligata,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,7230,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Marmota_vancouverensis,Marmota_vancouverensis,Rodentia,Sciuridae,Marmota,vancouverensis,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,6300,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Ammotragus_lervia,Ammotragus_lervia,Cetartiodactyla,Bovidae,Ammotragus,lervia,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,48000,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Bos_gaurus,Bos_gaurus,Cetartiodactyla,Bovidae,Bos,gaurus,Horizontal,This study,Cathemeral,NA,Cathemeral,NA,0,,825000,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Bos_javanicus,Bos_javanicus,Cetartiodactyla,Bovidae,Bos,javanicus,Horizontal,This study,Cathemeral,NA,Cathemeral,NA,0,,700000,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Budorcas_taxicolor,Budorcas_taxicolor,Cetartiodactyla,Bovidae,Budorcas,taxicolor,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,302000,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Capra_caucasica,Capra_caucasica,Cetartiodactyla,Bovidae,Capra,caucasica,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,55000,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Capricornis_crispus,Capricornis_crispus,Cetartiodactyla,Bovidae,Capricornis,crispus,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,37160,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Cephalophus_silvicultor,Cephalophus_silvicultor,Cetartiodactyla,Bovidae,Cephalophus,silvicultor,Horizontal,This study,Diurnal,NA,Diurnal,1,0,,72500.3,90,10,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Connochaetes_gnou,Connochaetes_gnou,Cetartiodactyla,Bovidae,Connochaetes,gnou,Horizontal,This study,Cathemeral,NA,Cathemeral,NA,0,,179999,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Damaliscus_lunatus,Damaliscus_lunatus,Cetartiodactyla,Bovidae,Damaliscus,lunatus,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,136000.3,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Litocranius_walleri,Litocranius_walleri,Cetartiodactyla,Bovidae,Litocranius,walleri,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,37999.7,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Nasua_nasua,Nasua_nasua,Carnivora,Procyonidae,Nasua,nasua,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,3793.8,70,20,10,1,0,0,0,,Herbivore,Mixed,Herbivore,Mixed
Aepyceros_melampus,Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,melampus,Horizontal,This study,Cathemeral,NA,Cathemeral,NA,0,,52500.1,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Ammodorcas_clarkei,Ammodorcas_clarkei,Cetartiodactyla,Bovidae,Ammodorcas,clarkei,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,28049.8,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Antidorcas_marsupialis,Antidorcas_marsupialis,Cetartiodactyla,Bovidae,Antidorcas,marsupialis,Horizontal,This study,Cathemeral,NA,Cathemeral,NA,0,,31500,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Boselaphus_tragocamelus,Boselaphus_tragocamelus,Cetartiodactyla,Bovidae,Boselaphus,tragocamelus,Horizontal,This study,Crepuscular,NA,Crepuscular,NA,0,,169000,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Dorcatragus_megalotis,Dorcatragus_megalotis,Cetartiodactyla,Bovidae,Dorcatragus,megalotis,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,10249.9,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Eudorcas_thomsonii,Eudorcas_thomsonii,Cetartiodactyla,Bovidae,Eudorcas,thomsonii,Horizontal,This study,Cathemeral,NA,Mixed,NA,0,,20499.8,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Hemitragus_jemlahicus,Hemitragus_jemlahicus,Cetartiodactyla,Bovidae,Hemitragus,jemlahicus,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,35200,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Hippotragus_equinus,Hippotragus_equinus,Cetartiodactyla,Bovidae,Hippotragus,equinus,Horizontal,This study,Diurnal,NA,Cathemeral,NA,0,,269997.7,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Kobus_leche,Kobus_leche,Cetartiodactyla,Bovidae,Kobus,leche,Horizontal,This study,Diurnal,NA,Mixed,NA,0,,110749,100,0,0,1,0,1,0,,Herbivore,Herbivore,Herbivore,Herbivore
Madoqua_piacentinii,Madoqua_piacentinii,Cetartiodactyla,Bovidae,Madoqua,piacentinii,Horizontal,This study,Cathemeral,NA,Cathemeral,1,0,,2500,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Nanger_dama,Nanger_dama,Cetartiodactyla,Bovidae,Nanger,dama,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,72999.5,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Neotragus_batesi,Neotragus_batesi,Cetartiodactyla,Bovidae,Neotragus,batesi,Horizontal,This study,Cathemeral,NA,Cathemeral,1,0,,3000,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Nesotragus_moschatus,Nesotragus_moschatus,Cetartiodactyla,Bovidae,Nesotragus,moschatus,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,6500,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Nilgiritragus_hylocrius,Nilgiritragus_hylocrius,Cetartiodactyla,Bovidae,Nilgiritragus,hylocrius,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,75000,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Oreamnos_americanus,Oreamnos_americanus,Cetartiodactyla,Bovidae,Oreamnos,americanus,Horizontal,This study,Cathemeral,NA,Cathemeral,NA,0,,72500.3,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Ovibos_moschatus,Ovibos_moschatus,Cetartiodactyla,Bovidae,Ovibos,moschatus,Horizontal,This study,Cathemeral,NA,Cathemeral,NA,0,,340501.1,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Ovis_canadensis,Ovis_canadensis,Cetartiodactyla,Bovidae,Ovis,canadensis,Horizontal,This study,Crepuscular,NA,Crepuscular,NA,0,,74644.9,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Philantomba_walteri,Philantomba_walteri,Cetartiodactyla,Bovidae,Philantomba,walteri,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,9000,91,9,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Pseudois_nayaur,Pseudois_nayaur,Cetartiodactyla,Bovidae,Pseudois,nayaur,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,45000,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Pseudoryx_nghetinhensis,Pseudoryx_nghetinhensis,Cetartiodactyla,Bovidae,Pseudoryx,nghetinhensis,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,85000,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Rupicapra_pyrenaica,Rupicapra_pyrenaica,Cetartiodactyla,Bovidae,Rupicapra,pyrenaica,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,30000,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Saiga_tatarica,Saiga_tatarica,Cetartiodactyla,Bovidae,Saiga,tatarica,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,29000,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Sylvicapra_grimmia,Sylvicapra_grimmia,Cetartiodactyla,Bovidae,Sylvicapra,grimmia,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,19499.8,90,10,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Syncerus_caffer,Syncerus_caffer,Cetartiodactyla,Bovidae,Syncerus,caffer,Horizontal,This study,Cathemeral,NA,Cathemeral,NA,0,,580002.7,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Alces_alces,Alces_alces,Cetartiodactyla,Cervidae,Alces,alces,Horizontal,This study,Cathemeral,NA,Cathemeral,NA,0,,356998,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Axis_kuhlii,Axis_kuhlii,Cetartiodactyla,Cervidae,Axis,kuhlii,Horizontal,This study,Diurnal,NA,Mixed,NA,0,,55000,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Capreolus_capreolus,Capreolus_capreolus,Cetartiodactyla,Cervidae,Capreolus,capreolus,Horizontal,This study,Cathemeral,NA,Cathemeral,NA,0,,22500,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Dama_mesopotamica,Dama_mesopotamica,Cetartiodactyla,Cervidae,Dama,mesopotamica,Horizontal,This study,Nocturnal,1,Cathemeral,1,0,,72500,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Elaphodus_cephalophus,Elaphodus_cephalophus,Cetartiodactyla,Cervidae,Elaphodus,cephalophus,Horizontal,This study,Crepuscular,NA,Crepuscular,NA,0,,33500,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Elaphurus_davidianus,Elaphurus_davidianus,Cetartiodactyla,Cervidae,Elaphurus,davidianus,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,149000,100,0,0,1,0,1,0,,Herbivore,Herbivore,Herbivore,Herbivore
Hydropotes_inermis,Hydropotes_inermis,Cetartiodactyla,Cervidae,Hydropotes,inermis,Horizontal,This study,Cathemeral,NA,Cathemeral,NA,0,,14000,100,0,0,1,0,1,0,,Herbivore,Herbivore,Herbivore,Herbivore
Ozotoceros_bezoarticus,Ozotoceros_bezoarticus,Cetartiodactyla,Cervidae,Ozotoceros,bezoarticus,Horizontal,This study,Cathemeral,NA,Cathemeral,NA,0,,40000,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Rangifer_tarandus,Rangifer_tarandus,Cetartiodactyla,Cervidae,Rangifer,tarandus,Horizontal,This study,Cathemeral,NA,Cathemeral,NA,0,,86034,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Rucervus_eldii,Rucervus_eldii,Cetartiodactyla,Cervidae,Rucervus,eldii,Horizontal,This study,Crepuscular,NA,Cathemeral,NA,0,,73000,100,0,0,1,0,1,0,,Herbivore,Herbivore,Herbivore,Herbivore
Rucervus_duvaucelii,Rucervus_duvaucelii,Cetartiodactyla,Cervidae,Rucervus,duvaucelii,Horizontal,This study,Diurnal,NA,Cathemeral,NA,0,,143000,100,0,0,1,0,1,0,,Herbivore,Herbivore,Herbivore,Herbivore
Rusa_alfredi,Rusa_alfredi,Cetartiodactyla,Cervidae,Rusa,alfredi,Horizontal,This study,Nocturnal,1,Nocturnal,1,0,,47500,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Babyrousa_babyrussa,Babyrousa_babyrussa,Cetartiodactyla,Suidae,Babyrousa,babyrussa,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,100000,100,0,0,1,0,1,0,,Herbivore,Herbivore,Herbivore,Herbivore
Babyrousa_celebensis,Babyrousa_celebensis,Cetartiodactyla,Suidae,Babyrousa,celebensis,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,84327.5,80,10,10,1,0,1,0,,Herbivore,Herbivore,Herbivore,Herbivore
Hylochoerus_meinertzhageni,Hylochoerus_meinertzhageni,Cetartiodactyla,Suidae,Hylochoerus,meinertzhageni,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,188500,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Phacochoerus_aethiopicus,Phacochoerus_aethiopicus,Cetartiodactyla,Suidae,Phacochoerus,aethiopicus,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,71000.3,90,10,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Porcula_salvania,Porcula_salvania,Cetartiodactyla,Suidae,Porcula,salvania,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,7718,70,20,10,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Sus_scrofa,Sus_scrofa,Cetartiodactyla,Suidae,Sus,scrofa,Horizontal,This study,Cathemeral,NA,Cathemeral,0,0,,101052.1,96,0,4,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Sus_cebifrons,Sus_cebifrons,Cetartiodactyla,Suidae,Sus,cebifrons,Horizontal,This study,Nocturnal,0,Cathemeral,0,0,,32500,70,20,10,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Sus_verrucosus,Sus_verrucosus,Cetartiodactyla,Suidae,Sus,verrucosus,Horizontal,This study,Nocturnal,1,Cathemeral,0,0,,92500,70,20,10,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Callosciurus_erythraeus,Callosciurus_erythraeus,Rodentia,Sciuridae,Callosciurus,erythraeus,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,280,70,10,20,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Dremomys_rufigenis,Dremomys_rufigenis,Rodentia,Sciuridae,Dremomys,rufigenis,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,200,80,0,20,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Exilisciurus_concinnus,Exilisciurus_concinnus,Rodentia,Sciuridae,Exilisciurus,concinnus,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,30.9,80,0,20,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Funambulus_tristriatus,Funambulus_tristriatus,Rodentia,Sciuridae,Funambulus,tristriatus,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,139,80,0,20,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Paraxerus_palliatus,Paraxerus_palliatus,Rodentia,Sciuridae,Paraxerus,palliatus,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,309.3,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Protoxerus_stangeri,Protoxerus_stangeri,Rodentia,Sciuridae,Protoxerus,stangeri,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,621.5,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Ratufa_affinis,Ratufa_affinis,Rodentia,Sciuridae,Ratufa,affinis,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,1156.3,80,10,10,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Ratufa_bicolor,Ratufa_bicolor,Rodentia,Sciuridae,Ratufa,bicolor,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,2050,80,10,10,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Ratufa_indica,Ratufa_indica,Rodentia,Sciuridae,Ratufa,indica,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,1060,80,10,10,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Ratufa_macroura,Ratufa_macroura,Rodentia,Sciuridae,Ratufa,macroura,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,1327.1,80,10,10,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Rheithrosciurus_macrotis,Rheithrosciurus_macrotis,Rodentia,Sciuridae,Rheithrosciurus,macrotis,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,1225,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Anathana_ellioti,Anathana_ellioti,Scandentia,Tupaiidae,Anathana,ellioti,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,160,20,0,80,1,0,0,0,,Insectivore,Insectivore,Carnivore,Carnivore
Tupaia_belangeri,Tupaia_belangeri,Scandentia,Tupaiidae,Tupaia,belangeri,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,200,10,0,90,1,0,0,0,,Insectivore,Insectivore,Carnivore,Carnivore
Galidia_elegans,Galidia_elegans,Carnivora,Eupleridae,Galidia,elegans,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,800,10,80,10,1,0,0,0,,Carnivore,Carnivore,Carnivore,Carnivore
Galidictis_fasciata,Galidictis_fasciata,Carnivora,Eupleridae,Galidictis,fasciata,Horizontal,This study,Nocturnal,0,Nocturnal,0,0,,550,0,70,30,1,0,0,0,,Carnivore,Carnivore,Carnivore,Carnivore
Galidictis_grandidieri,Galidictis_grandidieri,Carnivora,Eupleridae,Galidictis,grandidieri,Horizontal,This study,Nocturnal,0,Nocturnal,0,0,,1400,0,70,30,1,0,0,0,,Carnivore,Carnivore,Carnivore,Carnivore
Mungotictis_decemlineata,Mungotictis_decemlineata,Carnivora,Eupleridae,Mungotictis,decemlineata,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,650,0,20,80,1,0,0,0,,Insectivore,Insectivore,Carnivore,Carnivore
Salanoia_concolor,Salanoia_concolor,Carnivora,Eupleridae,Salanoia,concolor,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,650,20,30,50,1,0,0,0,,Mixed,Mixed,Carnivore,Carnivore
Bdeogale_jacksoni,Bdeogale_jacksoni,Carnivora,Herpestidae,Bdeogale,jacksoni,Horizontal,This study,Nocturnal,0,Nocturnal,0,0,,2500,0,60,40,1,0,0,0,,Carnivore,Insectivore,Carnivore,Carnivore
Bdeogale_nigripes,Bdeogale_nigripes,Carnivora,Herpestidae,Bdeogale,nigripes,Horizontal,This study,Nocturnal,0,Nocturnal,0,0,,2500,0,40,60,1,0,0,0,,Insectivore,Insectivore,Carnivore,Carnivore
Crossarchus_alexandri,Crossarchus_alexandri,Carnivora,Herpestidae,Crossarchus,alexandri,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,1500,20,20,60,1,0,0,0,,Insectivore,Insectivore,Carnivore,Carnivore
Crossarchus_ansorgei,Crossarchus_ansorgei,Carnivora,Herpestidae,Crossarchus,ansorgei,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,700,20,20,60,1,0,0,0,,Insectivore,Insectivore,Carnivore,Carnivore
Dologale_dybowskii,Dologale_dybowskii,Carnivora,Herpestidae,Dologale,dybowskii,Horizontal,This study,Nocturnal,1,Nocturnal,1,0,,350,0,40,60,1,0,0,0,,Insectivore,Insectivore,Carnivore,Carnivore
Helogale_hirtula,Helogale_hirtula,Carnivora,Herpestidae,Helogale,hirtula,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,289,10,20,70,1,0,0,0,,Insectivore,Insectivore,Carnivore,Carnivore
Herpestes_naso,Herpestes_naso,Carnivora,Herpestidae,Herpestes,naso,Horizontal,This study,Diurnal,NA,Diurnal,0,0,,3000,10,60,30,1,0,0,0,,Carnivore,Carnivore,Carnivore,Carnivore
Herpestes_fuscus,Herpestes_fuscus,Carnivora,Herpestidae,Herpestes,fuscus,Horizontal,This study,Nocturnal,0,Diurnal,0,0,,2700,57,14,29,1,0,0,0,,Mixed,Carnivore,Herbivore,Carnivore
Liberiictis_kuhni,Liberiictis_kuhni,Carnivora,Herpestidae,Liberiictis,kuhni,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,2150,0,20,80,1,0,0,0,,Insectivore,Insectivore,Carnivore,Carnivore
Mustela_erminea,Mustela_erminea,Carnivora,Mustelidae,Mustela,erminea,Horizontal,This study,Nocturnal,1,Nocturnal,1,0,,119.4,0,90,10,1,0,0,0,,Carnivore,Carnivore,Carnivore,Carnivore
Nasuella_meridensis,Nasuella_meridensis,Carnivora,Procyonidae,Nasuella,meridensis,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,1782.8,63,18,19,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Antilocapra_americana,Antilocapra_americana,Cetartiodactyla,Antilocapridae,Antilocapra,americana,Horizontal,This study,Cathemeral,NA,Cathemeral,NA,0,,46082.9,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Antilope_cervicapra,Antilope_cervicapra,Cetartiodactyla,Bovidae,Antilope,cervicapra,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,37500,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Arabitragus_jayakari,Arabitragus_jayakari,Cetartiodactyla,Bovidae,Arabitragus,jayakari,Horizontal,This study,Cathemeral,NA,Cathemeral,NA,0,,23000,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Gazella_leptoceros,Gazella_leptoceros,Cetartiodactyla,Bovidae,Gazella,leptoceros,Horizontal,This study,Crepuscular,NA,Cathemeral,1,0,,22200,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Tayassu_pecari,Tayassu_pecari,Cetartiodactyla,Tayassuidae,Tayassu,pecari,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,32233.7,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Callosciurus_notatus,Callosciurus_notatus,Rodentia,Sciuridae,Callosciurus,notatus,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,197.5,70,10,20,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Otospermophilus_beecheyi,Otospermophilus_beecheyi,Rodentia,Sciuridae,Otospermophilus,beecheyi,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,578.5,80,0,20,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Prosciurillus_weberi,Prosciurillus_weberi,Rodentia,Sciuridae,Prosciurillus,weberi,Horizontal,This study,Diurnal,NA,Diurnal,NA,0,,132.9,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Hyemoschus_aquaticus,Hyemoschus_aquaticus,Cetartiodactyla,Tragulidae,Hyemoschus,aquaticus,Horizontal,This study,Nocturnal,0,Nocturnal,0,0,,10850,100,0,0,1,0,1,0,,Herbivore,Herbivore,Herbivore,Herbivore
Moschiola_indica,Moschiola_indica,Cetartiodactyla,Tragulidae,Moschiola,indica,Horizontal,This study,Nocturnal,1,Nocturnal,1,0,,3000,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Tragulus_javanicus,Tragulus_javanicus,Cetartiodactyla,Tragulidae,Tragulus,javanicus,Horizontal,This study,Nocturnal,0,Nocturnal,0,0,,2775,100,0,0,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Ichneumia_albicauda,Ichneumia_albicauda,Carnivora,Herpestidae,Ichneumia,albicauda,Horizontal,This study,Nocturnal,0,Nocturnal,0,0,,3500,10,20,70,1,0,0,0,,Insectivore,Insectivore,Carnivore,Carnivore
Rhynchogale_melleri,Rhynchogale_melleri,Carnivora,Herpestidae,Rhynchogale,melleri,Horizontal,This study,Nocturnal,0,Nocturnal,0,0,,2500,30,30,40,1,0,0,0,,Mixed,Mixed,Carnivore,Carnivore
Gulo_gulo,Gulo_gulo,Carnivora,Mustelidae,Gulo,gulo,Horizontal,This study,Nocturnal,1,Nocturnal,1,0,,17012.6,0,100,0,1,0,0,0,,Carnivore,Carnivore,Carnivore,Carnivore
Bassaricyon_alleni,Bassaricyon_alleni,Carnivora,Procyonidae,Bassaricyon,alleni,Horizontal,This study,Nocturnal,1,Nocturnal,1,0,,1235,70,10,20,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
Bassaricyon_medius,Bassaricyon_medius,Carnivora,Procyonidae,Bassaricyon,medius,Horizontal,This study,Nocturnal,0,Nocturnal,1,0,,1262.4,70,10,20,1,0,0,0,,Herbivore,Herbivore,Herbivore,Herbivore
